Datetime,eur,nok,sek,cny,jpy
2026-07-09 07:35:00+01:00,1.145081877708435,9.747750282287598,9.657190322875977,6.793399810791016,162.29600524902344
2026-07-09 07:36:00+01:00,1.144819736480713,9.749360084533691,9.659649848937988,6.7829999923706055,162.30499267578125
2026-07-09 07:37:00+01:00,1.144819736480713,9.749250411987305,9.662249565124512,6.793399810791016,162.30499267578125
2026-07-09 07:38:00+01:00,1.144688606262207,9.749380111694336,9.66135025024414,6.793300151824951,162.3300018310547
2026-07-09 07:39:00+01:00,1.144688606262207,9.749150276184082,9.660860061645508,6.793300151824951,162.32000732421875
2026-07-09 07:40:00+01:00,1.144819736480713,9.750809669494627,9.66135025024414,6.793499946594238,162.33299255371094
2026-07-09 07:41:00+01:00,1.1445575952529907,9.747900009155272,9.661910057067873,6.793799877166748,162.3179931640625
2026-07-09 07:42:00+01:00,1.1445575952529907,9.750049591064451,9.661190032958984,6.793799877166748,162.30799865722656
2026-07-09 07:43:00+01:00,1.144819736480713,9.74785041809082,9.659150123596191,6.793799877166748,162.2779998779297
2026-07-09 07:44:00+01:00,1.144688606262207,9.74685001373291,9.658390045166016,6.793600082397461,162.26699829101562
2026-07-09 07:45:00+01:00,1.144819736480713,9.748149871826172,9.66100025177002,6.793300151824951,162.26600646972656
2026-07-09 07:46:00+01:00,1.144819736480713,9.746749877929688,9.65797996520996,6.7932000160217285,162.2760009765625
2026-07-09 07:47:00+01:00,1.144819736480713,9.74804973602295,9.659850120544434,6.793300151824951,162.281005859375
2026-07-09 07:48:00+01:00,1.144819736480713,9.74785041809082,9.65835952758789,6.783299922943115,162.27699279785156
2026-07-09 07:49:00+01:00,1.144688606262207,9.748250007629396,9.659150123596191,6.793700218200684,162.28599548339844
2026-07-09 07:50:00+01:00,1.144819736480713,9.74507999420166,9.658340454101562,6.793700218200684,162.29200744628906
2026-07-09 07:51:00+01:00,1.144688606262207,9.744680404663086,9.658349990844728,6.793700218200684,162.3070068359375
2026-07-09 07:52:00+01:00,1.144688606262207,9.742250442504885,9.659059524536133,6.793900012969971,162.28199768066406
2026-07-09 07:53:00+01:00,1.1445575952529907,9.744779586791992,9.66001033782959,6.793900012969971,162.27699279785156
2026-07-09 07:54:00+01:00,1.1445575952529907,9.745949745178224,9.66219997406006,6.793900012969971,162.27999877929688
2026-07-09 07:55:00+01:00,1.1445575952529907,9.745650291442873,9.660539627075195,6.793700218200684,162.28199768066406
2026-07-09 07:56:00+01:00,1.144426703453064,9.744549751281738,9.658949851989746,6.793700218200684,162.29400634765625
2026-07-09 07:57:00+01:00,1.144426703453064,9.744979858398438,9.660499572753906,6.793799877166748,162.29200744628906
2026-07-09 07:58:00+01:00,1.144426703453064,9.74394989013672,9.659749984741213,6.793799877166748,162.28900146484375
2026-07-09 07:59:00+01:00,1.144426703453064,9.745650291442873,9.657340049743652,6.793600082397461,162.28900146484375
2026-07-09 08:00:00+01:00,1.1445575952529907,9.747750282287598,9.658249855041504,6.783400058746338,162.2949981689453
